iteration,individual1,individual2,individual3,individual4,individual5,individual6,individual7,individual8,individual9,individual10,individual11,individual12,individual13,individual14,individual15,individual16,individual17,individual18,individual19,individual20,individual21,individual22,individual23,individual24,individual25,individual26,individual27,individual28,individual29,individual30,individual31,individual32,individual33,individual34,individual35,individual36,individual37,individual38,individual39,individual40,individual41,individual42,individual43,individual44,individual45,individual46,individual47,individual48,individual49,individual50
0,0.7155961397117565,0.6900113443901191,0.6203698377698953,0.6911093002694959,0.6516883435060025,0.6597718872165235,0.6196220667028834,0.6310418197893033,0.5909183629991798,0.5675244197317824,0.6073099415204679,0.6137914230019494,0.6035575048732943,0.5570337881741391,0.5678868543550741,0.5416685307683294,0.5210057627371404,0.5268537159535147,0.5071168738482514,0.516715133309899,0.49917127366077607,0.5549076470776213,0.48528238477188723,0.4756819949083394,0.450097199586702,0.4698340416919652,0.5127027876308866,0.46337892393400015,0.4639860884755909,0.4753794778384942,0.44979255211495645,0.45354498876213,0.43224869246583364,0.4380966456822079,0.418083650230616,0.42393160344699027,0.36664562894790104,0.42731548056540863,0.34650401048157736,0.34622785713524856,0.36039289937046626,0.3101329903386274,0.31845007935747077,0.31845007935747077,0.24513709136228545,0.24175827394838034,0.22087394411955816,0.14410331384015593,0.14410331384015593,0.4269277474195507
1,0.8129869299843415,0.8129869299843415,0.8129869299843415,0.7954430703352187,0.8012910235515931,0.8012910235515931,0.8012910235515931,0.8012910235515931,0.8012910235515931,0.8012910235515931,0.7954430703352187,0.7954430703352187,0.7954430703352187,0.7954430703352187,0.7954430703352187,0.7954430703352187,0.7954430703352187,0.7895951171188444,0.7895951171188444,0.7954430703352187,0.7837471639024702,0.7895951171188444,0.7837471639024702,0.7837471639024702,0.7837471639024702,0.7837471639024702,0.7895951171188444,0.777899210686096,0.7837471639024702,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.777899210686096,0.7662033042533474,0.7662033042533474,0.7720512574697217,0.7720512574697217,0.7662033042533474,0.7662033042533474,0.7603553510369732,0.7545073978205988,0.7486594446042246,0.777899210686096
2,0.9110983286997093,0.9110983286997093,0.9110983286997093,0.9110983286997093,0.9110983286997093,0.9052503754833351,0.9052503754833351,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8994024222669607,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8935544690505863,0.8877065158342121,0.8877065158342121,0.8877065158342121,0.8818585626178379,0.8877065158342121,0.8818585626178379,0.8818585626178379,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.8760106094014637,0.864314702968715,0.8701626561850894,0.8701626561850894,0.8584667497523408,0.8467708433195923
4,0.9302016425398651,0.9243536893234909,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9243536893234909,0.9243536893234909,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9126577828907424,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.9009618764579937,0.9009618764579937,0.9009618764579937,0.9009618764579937,0.9009618764579937,0.9009618764579937,0.8951139232416195,0.8892659700252453,0.8892659700252453,0.8892659700252453,0.8951139232416195,0.883418016808871,0.883418016808871,0.883418016808871,0.883418016808871,0.883418016808871,0.883418016808871
5,0.9360495957562394,0.9302016425398651,0.9302016425398651,0.9243536893234909,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9126577828907424,0.9126577828907424,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.906809829674368,0.8892659700252453,0.8892659700252453,0.8892659700252453,0.8951139232416195,0.883418016808871
7,0.9418975489726136,0.9360495957562394,0.9360495957562394,0.9360495957562394,0.9302016425398651,0.9302016425398651,0.9360495957562394,0.9360495957562394,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9302016425398651,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9243536893234909,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9185057361071167,0.9126577828907424,0.9126577828907424,0.9126577828907424,0.8892659700252453,0.8892659700252453,0.883418016808871,0.883418016808871,0.883418016808871
8,0.9425047135142045,0.9425047135142045,0.9425047135142045,0.9425047135142045,0.9366567602978303,0.9366567602978303,0.9366567602978303,0.9366567602978303,0.9366567602978303,0.9366567602978303,0.9425047135142045,0.9308088070814561,0.9366567602978303,0.9366567602978303,0.9366567602978303,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9308088070814561,0.9249608538650816,0.9249608538650816,0.9249608538650816,0.9249608538650816,0.9249608538650816,0.9249608538650816,0.9191129006487073,0.9249608538650816,0.9249608538650816,0.9249608538650816,0.9191129006487073,0.9191129006487073,0.9191129006487073,0.9132649474323331,0.9132649474323331,0.9132649474323331,0.9074169942159589,0.889873134566836,0.889873134566836,0.8840251813504617,0.8840251813504617
10,0.958107777032137,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9464118705993886,0.9464118705993886,0.9464118705993886,0.9464118705993886,0.9405639173830144,0.9405639173830144
11,0.9639557302485113,0.958107777032137,0.958107777032137,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9522598238157628,0.9464118705993886
15,0.9698036834648858,0.9698036834648858,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.958107777032137,0.958107777032137,0.958107777032137,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.9639557302485113,0.958107777032137,0.958107777032137,0.958107777032137,0.958107777032137,0.9522598238157628,0.958107777032137,0.958107777032137,0.9522598238157628
34,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9704108480064764,0.9645628947901022,0.9645628947901022,0.9587149415737279
